age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
1.2208199332941334,1,2,0.5899079874653963,1,0,0,0.1623189596704499,1
0.4882302946991739,0,2,-1.1243844588294412,1,1,0,-0.2484331366677545,0
-0.4071570413613321,1,1,0.2891516937877109,1,2,0,0.0853029416070366,1
0.813825689630267,1,2,0.2183083670481167,1,2,1,-1.0185933173018882,1
1.058022235828587,0,0,-2.2769486477682124,1,1,1,-0.9159052932173368,1
-0.8955501337579719,1,1,-0.7475775144926617,1,2,0,-0.7618732570905102,0
0.4068314459664006,1,1,0.9336362626524962,1,3,1,0.3420230018184144,1
-0.7327524362924253,1,2,0.3371849180669077,1,2,0,-0.9929213112807502,1
-0.9769489824907452,1,2,0.7640179552115914,1,0,1,-0.9929213112807502,1
1.7092130256907732,1,1,2.050151242365002,0,1,1,-0.5051531968791324,1
-0.0001627976974657,1,2,0.1303172576422,1,1,1,-0.5051531968791324,1
1.5464153282252266,0,0,-0.199417381537834,1,1,1,0.2650069837550011,1
-0.2443593438957856,0,2,0.5590835246810738,1,0,1,-0.7362012510693724,1
1.2208199332941334,0,1,0.0613066462442384,1,2,0,1.1378551884736858,1
1.7092130256907732,0,2,-0.7359385994035117,1,1,0,0.2650069837550011,0
1.627814176958,0,2,0.6693835039786362,1,3,1,0.5987430620297923,1
-1.7095386210857046,1,3,0.2274437996815661,2,1,1,4.218495911010219,0
-1.3839432261546116,0,1,0.3089054837533427,1,2,0,-0.2484331366677545,0
0.4882302946991739,0,2,-1.5846734297444045,1,3,1,-0.8645612811750614,1
-1.221145528689065,1,1,0.7552282926389393,1,0,0,-0.8388892751539235,0
-1.1397466799562916,1,2,-1.6403290075925498,2,0,1,0.8041191101988945,0
-0.0001627976974657,1,3,0.5879660463099842,1,2,1,-0.7875452631116481,1
1.7092130256907732,1,1,0.1220227967651491,1,3,1,0.0853029416070366,1
1.2208199332941334,1,2,-0.8106597775807777,1,0,1,-0.2484331366677545,1
-1.0583478312235184,0,3,0.7887277827153282,1,3,0,0.0082869235436232,0
0.4882302946991739,1,0,0.6722897147415838,1,2,1,-0.8388892751539235,1
-0.8955501337579719,0,1,-0.7841815640490447,1,1,1,-0.9415772992384748,1
-0.4885558900941054,2,0,1.7595087229656603,1,2,1,-0.8645612811750614,1
-0.2443593438957856,1,2,1.3919383959119047,1,3,0,-0.8902332871961991,1
0.8952245383630404,0,2,1.5580145705206805,1,1,1,0.1623189596704499,1
-1.1397466799562916,1,2,0.1709847755099771,1,2,0,-0.9929213112807502,0
-0.4071570413613321,1,1,-0.2087391011420229,2,0,1,1.343231236642788,1
1.1394210845613602,0,1,-0.7009340714268285,1,3,1,3.29430369424926,1
-0.0001627976974657,0,3,0.5893786108219268,1,0,0,-0.06872909451979,1
1.058022235828587,0,0,0.5075858988237271,1,0,0,0.7527750981566191,1
0.1626348997680808,1,1,-0.5048804366632819,1,2,0,-0.8132172691327858,0
-0.7327524362924253,0,0,0.7872910947107717,1,0,0,-0.2484331366677545,1
-0.9769489824907452,1,2,0.6676023861073159,1,3,0,-0.2997771487100301,1
0.4882302946991739,0,1,0.3450230428753473,1,2,1,0.1109749476281745,1
-0.1629604951630123,1,2,-0.9504587677629358,2,1,1,-0.6848572390270969,0
-1.3839432261546116,1,2,0.0587341437957816,1,1,1,-0.6591852330059591,1
0.7324268408974938,1,1,0.1348015468803018,2,3,1,1.112183182452548,1
-0.3257581926285589,2,1,-0.6265693848626334,2,2,1,0.5987430620297923,0
1.4650164794924534,1,2,2.024780029105437,1,3,1,-0.5821692149425457,1
-1.3025443774218382,1,2,-0.9924919433514616,1,1,0,-0.4024651727945812,0
-0.4071570413613321,0,1,-2.005918527863904,1,1,1,-0.3511211607523056,1
-0.0001627976974657,0,1,0.978550185317322,1,2,1,-0.0173850824775145,1
1.38361763075968,1,2,0.0961503509368294,1,3,1,-0.9159052932173368,1
-0.7327524362924253,0,1,1.0320574321288034,1,0,0,-0.6078412209636835,1
-1.546740923620158,0,2,1.523957559726106,1,2,1,1.5999512968541658,1
0.6510279921647205,1,2,-0.1250861998244914,1,3,0,-0.7618732570905102,1
-1.4653420748873849,0,2,1.1718818859976097,1,2,1,-0.8902332871961991,1
-1.6281397723529314,1,1,0.2550169517391594,1,3,1,-0.8902332871961991,1
-0.7327524362924253,0,2,-1.691268442634694,1,2,0,0.3420230018184144,0
1.5464153282252266,1,1,2.4912204906369237,2,2,0,-0.4024651727945812,0
1.1394210845613602,1,2,0.5575798269748133,2,2,1,-0.3767931667734435,1
0.1626348997680808,1,2,1.4882018529933094,1,0,0,-0.6335132269848213,1
-1.3025443774218382,0,2,0.0317158320683056,0,3,1,-1.0185933173018882,0
0.2440337485008541,0,2,0.8689538078876635,2,2,1,-0.2741051426888923,1
-1.1397466799562916,0,2,0.1159557383727735,1,2,0,-0.8132172691327858,0
-0.651353587559652,1,2,-0.0888299306199578,1,1,1,-0.7618732570905102,1
-1.546740923620158,0,2,1.5792774189687095,1,1,0,-1.0185933173018882,0
-1.546740923620158,2,0,-1.2291112412361938,1,3,0,1.0865111764314102,0
-0.5699547388268787,1,1,0.401394284337702,1,3,0,0.1366469536493122,1
0.9766233870958136,0,2,-0.1888533020640329,2,1,0,1.574279290833028,0
1.627814176958,1,1,-0.4352861707634693,0,1,1,2.986239621995606,0
-1.546740923620158,0,0,-0.4302939479864432,2,1,1,-0.5821692149425457,0
0.4882302946991739,0,2,-2.172651397549389,1,2,1,-0.8902332871961991,1
-1.7095386210857046,0,1,-0.2149917764081213,1,1,0,-0.6848572390270969,0
1.5464153282252266,0,1,1.0727075274741376,1,1,1,-0.4538091848368568,1
-0.5699547388268787,0,2,-0.2574631954457981,1,2,0,0.3420230018184144,1
-0.3257581926285589,1,1,-1.058709590382357,2,1,0,0.5730710560086546,0
0.6510279921647205,0,1,-0.6569214292499355,1,3,1,-0.9415772992384748,1
-0.3257581926285589,1,2,0.1087280719468669,1,3,1,-0.556497208921408,1
-0.8141512850251985,1,1,0.778784213079315,2,0,1,1.0608391704102724,1
0.4882302946991739,1,2,1.8879294657983008,1,3,1,-0.6078412209636835,1
1.38361763075968,0,3,0.9400249676130552,2,1,0,-0.7618732570905102,0
0.1626348997680808,1,1,-1.619440073280035,1,0,1,-0.5821692149425457,1
-0.8955501337579719,0,2,0.0321902607563775,1,2,0,-0.9159052932173368,1
0.8952245383630404,0,2,0.5556177829088895,1,2,0,1.0865111764314102,1
1.4650164794924534,1,1,0.6434594606800033,1,2,1,0.4960550379452413,1
-1.1397466799562916,1,1,-0.2629204655526575,1,1,1,0.7527750981566191,1
0.2440337485008541,0,1,1.0305182192806384,1,2,1,-0.2741051426888923,1
0.5696291434319473,0,1,-0.4503827864605998,1,3,1,-0.428137178815719,1
-0.8955501337579719,1,1,0.4737198656790125,1,1,0,-0.7105292450482347,1
-0.7327524362924253,0,2,2.974690127662714,1,3,0,-0.6848572390270969,1
1.38361763075968,1,1,2.2211707226685595,2,1,0,-0.9415772992384748,0
-1.4653420748873849,1,1,0.6869219532058983,1,2,1,0.0596309355858989,1
0.4068314459664006,0,2,-0.0900810017507909,1,1,1,-0.7362012510693724,1
1.2208199332941334,0,2,-1.616188762553306,1,3,0,1.112183182452548,0
1.4650164794924534,0,2,0.0456431284706832,2,0,1,-0.6335132269848213,1
-0.1629604951630123,0,1,-0.4882988859763673,1,3,1,-0.6591852330059591,1
-0.8141512850251985,1,2,1.7217273129503192,1,0,1,-0.8388892751539235,1
-0.8141512850251985,1,3,-0.4435457865956338,1,0,0,-0.6591852330059591,0
-1.3025443774218382,1,1,-0.4262961491827197,1,2,1,-0.9159052932173368,0
0.8952245383630404,1,1,-2.3596942377246584,0,1,0,1.8823433630866817,0
0.0812360510353075,1,1,-0.0986475220167641,2,2,1,0.1366469536493122,1
-0.9769489824907452,0,2,-1.4655181183665205,1,0,0,0.4960550379452413,0
1.38361763075968,1,3,-0.326769989725296,2,2,1,-0.428137178815719,1
0.8952245383630404,1,1,0.682475859497768,1,1,1,-0.5051531968791324,1
0.8952245383630404,1,2,-0.5633825866398577,0,0,1,-0.8902332871961991,0
1.5464153282252266,1,2,0.8694738031728944,0,2,1,-0.8388892751539235,1
-0.1629604951630123,0,2,-1.5235786744088604,2,2,0,-0.4024651727945812,0
0.4068314459664006,0,2,-0.5824910731780693,1,1,1,-0.428137178815719,1
0.813825689630267,2,2,0.235270532840716,2,1,0,-0.6078412209636835,0
1.38361763075968,0,3,0.6523288647976836,1,3,1,-0.8645612811750614,1
-1.0583478312235184,0,1,0.8378619763935375,1,3,1,0.0339589295647609,1
-0.3257581926285589,1,2,0.8452585072677411,2,3,1,0.2906789897761388,1
0.0812360510353075,1,2,0.8933460094053179,1,2,1,-0.7362012510693724,1
0.813825689630267,0,0,1.3412509173481717,1,1,1,-0.2484331366677545,1
-1.6281397723529314,0,2,0.8840088775697367,1,0,1,0.1879909656915878,1
1.2208199332941334,0,1,0.2012155323371927,1,3,0,1.1635271944948236,1
-0.3257581926285589,1,2,-0.0569333126083546,1,1,1,-0.7105292450482347,1
0.8952245383630404,1,0,-0.0807130454524249,1,1,1,0.1623189596704499,1
1.4650164794924534,0,2,0.534475551923929,2,3,1,-0.7618732570905102,1
-0.9769489824907452,0,1,1.0317243939113292,1,1,1,-0.9929213112807502,1
-1.1397466799562916,1,2,0.6271667218074378,0,2,0,0.2136629717127255,0
-0.4885558900941054,1,0,0.0882405257475659,2,1,0,0.8041191101988945,0
-1.546740923620158,1,1,2.142366643366405,0,3,0,-0.8388892751539235,0
-0.9769489824907452,1,0,1.7295553863035034,1,1,0,-0.9929213112807502,1
-0.9769489824907452,1,2,-0.2549396100795862,0,2,0,3.29430369424926,0
-0.3257581926285589,1,2,-0.8521608961377657,1,1,0,0.4190390198818277,0
1.1394210845613602,1,2,-0.8195318620865262,1,2,1,0.2136629717127255,1
-0.0001627976974657,2,0,-0.7226418642941789,1,0,0,-0.3254491547311678,0
0.4068314459664006,1,0,1.0549546472014184,1,3,0,3.7820718086508776,1
-0.3257581926285589,0,1,0.1745731450362826,2,3,1,0.7014310861143436,1
-1.3839432261546116,0,2,1.5690323056750246,2,0,1,0.0082869235436232,0
0.5696291434319473,1,2,0.4734591979393799,1,3,1,-0.8132172691327858,1
-1.3839432261546116,0,1,-0.1931405827791217,2,0,1,-0.3511211607523056,0
1.38361763075968,1,2,0.3322007364540859,1,1,1,-0.5821692149425457,1
1.1394210845613602,0,2,0.2397380696533915,1,3,0,-0.2741051426888923,1
0.3254325972336274,0,1,0.2636096057887975,1,3,1,-0.6848572390270969,1
-1.6281397723529314,1,2,-0.4251804376493306,1,3,1,-0.8132172691327858,0
-1.6281397723529314,1,1,1.5346958644243405,1,0,0,4.038791868862255,0
1.4650164794924534,1,1,-1.723366759848429,1,3,0,1.1378551884736858,0
-1.6281397723529314,0,1,-1.0472006741145146,1,2,1,-0.8645612811750614,0
0.1626348997680808,1,1,1.251118847972778,2,2,1,1.1378551884736858,1
1.4650164794924534,0,1,0.2524906859848792,2,3,1,-0.5308252029002702,1
0.2440337485008541,1,2,0.0093754676168594,1,0,1,-0.9929213112807502,1
0.1626348997680808,1,1,2.3563138787762514,1,1,0,3.551023754460638,1
-0.8955501337579719,0,1,-1.4690120042134225,1,0,0,1.8823433630866817,0
0.1626348997680808,0,2,-1.141819713116078,1,3,1,4.44954396520046,1
0.6510279921647205,0,1,1.6846629067432228,1,0,1,-0.4794811908579945,1
-0.2443593438957856,0,1,-0.4843010871726443,1,0,1,-0.8388892751539235,1
0.3254325972336274,1,2,1.4459468752921396,1,1,0,-0.6335132269848213,1
0.2440337485008541,0,2,0.5599908360421607,0,2,1,0.1109749476281745,1
1.4650164794924534,0,0,1.0755212648487318,1,3,0,1.214871206537099,1
-0.8955501337579719,0,1,-1.3581049170184127,1,0,0,-0.3767931667734435,0
0.8952245383630404,0,0,-1.0944451942046425,2,2,0,-0.8132172691327858,0
0.7324268408974938,0,2,-0.2411081375506469,2,3,1,-0.2997771487100301,1
-1.3025443774218382,0,1,-0.625185634522424,1,1,0,0.1109749476281745,0
-1.1397466799562916,0,0,0.1349228344403877,0,0,1,-0.9159052932173368,0
-0.0001627976974657,1,2,-0.0579833546340726,1,1,0,-0.9159052932173368,1
-0.1629604951630123,0,1,0.8369573454205194,0,3,1,0.1109749476281745,1
-0.9769489824907452,1,2,0.7359067152493057,1,1,1,-0.3767931667734435,1
-1.221145528689065,0,1,1.4974223879479245,1,1,0,-0.3511211607523056,0
-0.3257581926285589,0,1,0.7335499840403393,1,2,1,-0.8645612811750614,1
0.7324268408974938,0,1,-0.9182150394965004,0,1,0,-0.8132172691327858,0
-0.0001627976974657,0,1,-0.2099740899444469,1,1,0,-0.8902332871961991,1
0.6510279921647205,1,0,-2.119906051046294,2,2,0,0.5987430620297923,0
-0.8141512850251985,1,2,0.79380711810457,2,2,1,1.0608391704102724,1
-0.9769489824907452,1,2,-2.013410212514529,0,0,0,1.2918872246005124,0
-1.3839432261546116,0,1,-0.3721925160260632,2,3,0,-0.5308252029002702,0
-0.1629604951630123,1,1,-1.5219865238963484,2,3,1,2.3957834835094376,0
0.2440337485008541,0,0,1.3052720683086971,2,2,0,0.4190390198818277,0
-0.3257581926285589,0,1,0.8685128840504441,1,0,0,1.7796553390021306,1
0.5696291434319473,0,0,-1.45317962199157,2,3,0,-0.556497208921408,0
-0.081561646430239,1,0,0.8898615049166554,2,3,1,0.0853029416070366,1
-0.8955501337579719,0,1,0.7872770226734133,1,0,1,0.1879909656915878,1
0.2440337485008541,1,2,0.2180014626143075,2,1,1,-0.9415772992384748,1
0.2440337485008541,1,0,0.0291279173884569,1,3,1,1.368903242663926,1
1.627814176958,1,2,-0.1461332770330299,1,3,0,-0.6335132269848213,1
-0.3257581926285589,1,1,0.960788593783382,1,2,1,-0.6848572390270969,1
0.5696291434319473,0,2,-0.3805828007765528,1,0,1,-0.428137178815719,1
-1.3839432261546116,0,2,-1.0853546580713356,1,0,0,-0.7875452631116481,0
-0.5699547388268787,1,1,-2.264177938817265,2,2,1,-0.2484331366677545,0
0.0812360510353075,1,3,-0.9928142600166632,2,0,0,0.4447110259029657,0
0.2440337485008541,0,1,1.176415092317956,1,1,1,-0.1714171186043412,1
1.4650164794924534,0,1,0.6959146551747157,1,0,1,-0.5821692149425457,1
-1.3025443774218382,1,2,-0.8802372910551639,2,0,1,-0.6335132269848213,0
0.8952245383630404,1,0,0.7563533855305676,1,1,1,0.9068071342834456,1
0.2440337485008541,0,2,-0.1840480363547639,1,3,0,-0.3511211607523056,1
-1.3839432261546116,1,1,-0.7684088204617106,1,1,1,-0.5308252029002702,0
0.3254325972336274,1,1,-0.0349025329787854,1,0,0,-0.1970891246254789,1
0.5696291434319473,0,1,-0.9617170677464012,1,3,1,0.3163509957972767,1
1.5464153282252266,1,0,1.7287954962861674,1,1,1,-0.3767931667734435,1
0.4882302946991739,0,2,0.3625199460875517,1,2,1,1.112183182452548,1
-0.4885558900941054,1,2,1.22291982530126,1,2,0,0.0596309355858989,1
1.3022187820269069,0,1,-0.1003824031939078,1,0,0,-0.9415772992384748,1
-0.1629604951630123,1,1,-1.646635960717029,2,2,1,0.6757590800932056,0
-1.221145528689065,1,1,0.9761740212948604,0,0,0,1.4202472547062015,0
-0.4071570413613321,2,0,-0.0774175083225706,1,1,0,-0.8645612811750614,1
-1.6281397723529314,1,1,-0.1327212852367648,1,0,0,1.3945752486850638,0
-0.2443593438957856,1,1,0.340812823317219,1,3,1,0.7527750981566191,1
-0.8141512850251985,1,1,0.8140085328775912,2,0,1,-0.4024651727945812,1
1.4650164794924534,1,3,-0.394601900470266,0,0,1,0.3676950078395524,0
1.38361763075968,0,1,2.546511535707794,2,1,0,-0.9159052932173368,0
-0.081561646430239,0,2,-0.3910101804588755,1,0,0,0.7014310861143436,0
0.2440337485008541,0,2,0.4370843215628281,1,3,1,-0.9159052932173368,1
0.8952245383630404,1,2,0.313263124655222,1,0,1,0.7784471041777569,1
1.1394210845613602,1,1,1.3173063406379064,2,2,1,-0.9415772992384748,1
-0.5699547388268787,0,1,1.416122867354274,2,1,1,-0.2997771487100301,1
-0.3257581926285589,0,1,-0.2885067799546964,2,3,0,-0.4538091848368568,0
0.813825689630267,1,0,-2.5684710045509425,1,1,1,-0.4794811908579945,1
1.058022235828587,0,2,0.7292687341984038,2,2,0,0.5473990499875167,0
1.2208199332941334,1,1,0.3596988376457697,1,1,0,-0.1200731065620656,1
0.0812360510353075,0,0,0.321704336779007,1,0,0,0.2136629717127255,1
1.38361763075968,2,2,-0.1020764084530114,1,2,1,-0.3511211607523056,1
0.813825689630267,1,0,1.1547361136223382,1,2,0,-0.1457451125832034,1
-0.4071570413613321,1,2,-1.5973777990906648,1,1,1,-0.7875452631116481,1
-0.8955501337579719,1,1,-1.4758644163097805,2,3,1,-0.6335132269848213,0
-0.081561646430239,0,1,1.9818938200142056,2,1,1,-0.7618732570905102,1
-0.7327524362924253,0,1,0.7207578319848459,2,0,0,1.009495158367997,0
-1.221145528689065,0,2,-0.5865069646012528,1,0,1,-0.5308252029002702,0
1.5464153282252266,1,1,0.3784414512126717,1,1,0,-0.6848572390270969,1
-1.0583478312235184,0,1,-1.159011722185525,1,3,0,0.8041191101988945,0
-0.5699547388268787,1,2,1.19009780330911,1,2,1,-0.0173850824775145,1
0.4068314459664006,1,1,0.7662527287634542,1,2,1,-0.1457451125832034,1
-0.7327524362924253,0,1,0.1814617423715618,1,1,1,-0.7875452631116481,1
-0.081561646430239,1,2,-0.5094980752077766,1,0,1,2.0877194112557835,1
0.3254325972336274,0,1,-1.769076757769511,2,1,1,0.5473990499875167,0
-0.4885558900941054,0,2,1.2017400688833446,1,1,0,-0.9672493052596124,1
-0.5699547388268787,1,1,-0.1573962676956146,0,3,1,-0.4794811908579945,1
-1.0583478312235184,0,3,-0.089762705667692,1,0,1,0.3163509957972767,1
1.058022235828587,0,1,0.0593566639246211,1,1,1,-0.5308252029002702,1
0.1626348997680808,0,0,-1.3979455351671497,2,3,1,-0.06872909451979,0
0.2440337485008541,1,2,2.3166052697398736,2,3,1,2.216079441361473,1
-0.7327524362924253,0,1,0.1553581130723599,0,0,0,-0.6848572390270969,0
0.3254325972336274,0,1,-1.177215577750719,1,0,0,-0.428137178815719,0
-0.1629604951630123,1,2,-1.2263484312348942,2,0,1,0.8811351282623081,0
-0.8141512850251985,0,0,0.7523254323610771,1,2,1,1.4715912667484767,1
1.1394210845613602,1,1,-0.2746538643212114,2,1,1,-0.9415772992384748,1
-0.4071570413613321,1,1,-0.436173379214044,1,1,0,0.7271030921354812,0
0.4882302946991739,1,2,-0.988115539733105,1,3,1,-0.556497208921408,1
0.8952245383630404,0,1,-1.649980414929128,1,3,0,2.1390634232980594,0
-1.3839432261546116,1,2,1.896560985474928,1,0,1,-0.3767931667734435,1
1.058022235828587,1,2,0.0120203405431578,0,3,1,-0.9415772992384748,1
-0.8955501337579719,0,2,1.4138954648695978,0,2,1,-0.8902332871961991,1
1.627814176958,0,1,1.734313075124562,1,2,0,-0.428137178815719,1
1.7092130256907732,2,3,-1.18247918981965,1,1,1,-0.0173850824775145,1
1.2208199332941334,0,1,1.3384050153167582,1,1,0,-0.6591852330059591,1
1.3022187820269069,0,0,-1.571939576129394,2,2,1,0.7527750981566191,0
-0.4885558900941054,1,1,0.4327079179444715,1,1,1,-0.8388892751539235,1
-1.3025443774218382,1,0,-0.7682801618344365,2,2,1,-0.0173850824775145,0
-0.2443593438957856,1,1,1.592537298742105,2,2,1,-0.5308252029002702,1
-0.4071570413613321,0,1,0.0147818103504228,1,1,0,-0.8132172691327858,1
-0.8141512850251985,0,3,-1.2794509394480778,2,3,0,-0.9929213112807502,0
0.5696291434319473,2,1,-0.5889380765791119,1,0,0,0.2906789897761388,0
-1.546740923620158,0,3,-0.4288867442506371,2,1,1,-0.8902332871961991,0
0.3254325972336274,0,0,-0.6308365626672109,1,2,0,0.2906789897761388,0
-0.3257581926285589,1,2,0.228565542088108,1,3,1,0.8811351282623081,1
0.2440337485008541,0,2,-0.4451459782723502,1,1,1,-0.7105292450482347,1
-1.546740923620158,0,3,-0.93563153106666,1,1,0,1.728311326959855,0
-0.3257581926285589,1,1,1.4003320311474787,1,3,1,-0.8902332871961991,1
-1.3839432261546116,0,1,0.317079997264342,1,0,1,-0.6848572390270969,1
0.4882302946991739,1,1,0.0193150166707694,1,1,1,-0.7362012510693724,1
-0.7327524362924253,1,1,-1.055045499893125,1,1,1,1.343231236642788,1
0.3254325972336274,0,1,0.0016767229879664,2,2,1,0.1109749476281745,1
1.058022235828587,1,1,-0.24206168560591,1,0,1,-0.6848572390270969,1
0.5696291434319473,1,1,0.8339177853511783,1,2,1,1.625623302875304,1
-0.081561646430239,1,1,-0.1442710774226465,1,2,0,-0.6078412209636835,1
-0.4071570413613321,0,2,1.2781505616405953,1,2,1,-0.1970891246254789,1
1.4650164794924534,1,2,1.111003571998573,2,1,0,-0.7105292450482347,0
1.627814176958,0,1,0.8234173650939973,2,3,1,-0.7875452631116481,1
